,CloudProvider,Architecture,InstanceCategory,InstanceType,GCPCategory,AzureCategory,Coremark Score,Normalized Coremark,CPU(s),BogoMIPS,Byte Order,CPU MHz,CPU Platform,CPU family,CPU max MHz,CPU min MHz,Core(s) per socket,Current Speed,Flags,Hypervisor vendor,L1d cache,L1i cache,L2 cache,L3 cache,Max Speed,Model,Model name,NUMA node(s),NUMA node0 CPU(s),NUMA node1 CPU(s),NUMA node10 CPU(s),NUMA node11 CPU(s),NUMA node2 CPU(s),NUMA node3 CPU(s),NUMA node4 CPU(s),NUMA node5 CPU(s),NUMA node6 CPU(s),NUMA node7 CPU(s),NUMA node8 CPU(s),NUMA node9 CPU(s),On-line CPU(s) list,Socket(s),Stepping,Thread(s) per core,Vendor ID,Virtualization,Virtualization type,Memory(GiB),StdDev,StdDev%,#Runs,CPU Platform simple,CPU Platform Specific,Standard Deviation (%),Sample Count,CPU op-mode(s)_bit#1,CPU op-mode(s)_bit#2,AzureType,AzureVersion
,AZURE,x86_64,Standard,Standard_D4d_v4,0,StandardDd_v4,65767,1.845314254,4,5187.81,Little Endian,2593.907,0,6,0,0,2,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid pni pclmulqdq vmx ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single tpr_shadow vnmi ept vpid ept_ad fsgsbase bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap clflushopt clwb avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_vnni arch_capabilities,Microsoft,32,32,1024,36608,0,85,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,7,2,GenuineIntel,VT-x,full,16,590,0.90%,189,0,0,0,0,32,64,StandardDd,v4
,AZURE,x86_64,Standard,Standard_D4_v4,0,StandardD_v4,65896,1.8483633,4,5187.81,Little Endian,2593.906,0,6,0,0,2,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid pni pclmulqdq vmx ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single tpr_shadow vnmi ept vpid ept_ad fsgsbase bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap clflushopt clwb avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_vnni arch_capabilities,Microsoft,32,32,1024,36608,0,85,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,7,2,GenuineIntel,VT-x,full,16,647,0.98%,175,0,0,0,0,32,64,StandardD,v4
,AZURE,x86_64,Standard,Standard_E4s_v3,0,StandardEs_v3,57986,1.850164321,4,5187.81,Little Endian,2593.906,0,6,0,0,2,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid pni pclmulqdq vmx ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single pti tpr_shadow vnmi ept vpid fsgsbase bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap clflushopt avx512cd avx512bw avx512vl xsaveopt xsavec xsaves md_clear,Microsoft,32,32,1024,36608,0,85,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,7,2,GenuineIntel,VT-x,full,32,283,0.49%,35,0,0,0,0,32,64,StandardEs,v3
,AZURE,x86_64,Standard,Standard_E4ads_v5,0,StandardEads_v5,72638,1.866245311,4,4890.85,Little Endian,2769.272,0,25,0,0,2,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl tsc_reliable nonstop_tsc cpuid extd_apicid aperfmperf pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext invpcid_single vmmcall fsgsbase bmi1 avx2 smep bmi2 invpcid rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 xsaves clzero xsaveerptr arat npt nrip_save tsc_scale vmcb_clean flushbyasid decodeassists pausefilter pfthreshold v_vmsave_vmload umip vaes vpclmulqdq rdpid,Microsoft,32,32,512,32768,0,1,AMD EPYC 7763 64-Core Processor,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,1,2,AuthenticAMD,AMD-V,full,31.4,140,0.19%,35,0,0,0,0,32,64,StandardEads,v5
,AZURE,x86_64,Standard,Standard_D4ads_v5,0,StandardDads_v5,72644,1.866543334,4,4890.85,Little Endian,2683.394,0,25,0,0,2,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl tsc_reliable nonstop_tsc cpuid extd_apicid aperfmperf pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext invpcid_single vmmcall fsgsbase bmi1 avx2 smep bmi2 invpcid rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 xsaves clzero xsaveerptr arat npt nrip_save tsc_scale vmcb_clean flushbyasid decodeassists pausefilter pfthreshold v_vmsave_vmload umip vaes vpclmulqdq rdpid,Microsoft,32,32,512,32768,0,1,AMD EPYC 7763 64-Core Processor,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,1,2,AuthenticAMD,AMD-V,full,15.6,172,0.24%,35,0,0,0,0,32,64,StandardDads,v5
,AZURE,x86_64,Standard,Standard_E4as_v5,0,StandardEas_v5,72704,1.868084997,4,4890.87,Little Endian,2643.884,0,25,0,0,2,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl tsc_reliable nonstop_tsc cpuid extd_apicid aperfmperf pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext invpcid_single vmmcall fsgsbase bmi1 avx2 smep bmi2 invpcid rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 xsaves clzero xsaveerptr arat npt nrip_save tsc_scale vmcb_clean flushbyasid decodeassists pausefilter pfthreshold v_vmsave_vmload umip vaes vpclmulqdq rdpid,Microsoft,32,32,512,32768,0,1,AMD EPYC 7763 64-Core Processor,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,1,2,AuthenticAMD,AMD-V,full,31.4,161,0.22%,35,0,0,0,0,32,64,StandardEas,v5
,AZURE,x86_64,Standard,Standard_E4as_v4,0,StandardEas_v4,71500,1.873935264,4,4691.26,Little Endian,2345.63,0,23,0,0,2,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext ssbd vmmcall fsgsbase bmi1 avx2 smep bmi2 rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 xsaves xsaveerptr arat umip rdpid,Microsoft,32,32,512,16384,0,49,AMD EPYC 7452 32-Core Processor,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,0,2,AuthenticAMD,0,full,32,"1,260",1.76%,259,0,0,0,0,32,64,StandardEas,v4
,AZURE,x86_64,Standard,Standard_E4a_v4,0,StandardEa_v4,71345,1.875772315,4,4691.25,Little Endian,2345.628,0,23,0,0,2,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext ssbd vmmcall fsgsbase bmi1 avx2 smep bmi2 rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 xsaves xsaveerptr arat umip rdpid,Microsoft,32,32,512,16384,0,49,AMD EPYC 7452 32-Core Processor,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,0,2,AuthenticAMD,0,full,32,949,1.33%,196,0,0,0,0,32,64,StandardEa,v4
,AZURE,x86_64,Standard,Standard_D4as_v5,0,StandardDas_v5,72928,1.876250997,4,4890.85,Little Endian,2464.881,0,25,0,0,2,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl tsc_reliable nonstop_tsc cpuid extd_apicid aperfmperf pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy svm cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext invpcid_single vmmcall fsgsbase bmi1 avx2 smep bmi2 invpcid rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 xsaves clzero xsaveerptr arat npt nrip_save tsc_scale vmcb_clean flushbyasid decodeassists pausefilter pfthreshold v_vmsave_vmload umip vaes vpclmulqdq rdpid,Microsoft,32,32,512,32768,0,1,AMD EPYC 7763 64-Core Processor,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,1,2,AuthenticAMD,AMD-V,full,15.6,460,0.63%,35,0,0,0,0,32,64,StandardDas,v5
,AWS,x86_64,c6id,c6id.xlarge,0,_,68516.61528,1.907759507,4,5799.9,Little Endian,3499.632,0,6,0,0,2,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,r6id,r6id.xlarge,0,_,68590.04587,1.909118189,4,5799.95,Little Endian,3407.998,0,6,0,0,2,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,m6in,m6in.xlarge,0,_,68660.68747,1.912715101,4,5799.87,Little Endian,3499.43,0,6,0,0,2,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,i4i,i4i.xlarge,0,_,68716.71534,1.914275898,4,5799.92,Little Endian,3500.244,0,6,0,0,2,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,c6in,c6in.xlarge,0,_,68802.40808,1.914513008,4,5799.89,Little Endian,3505.545,0,6,0,0,2,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,r6in,r6in.xlarge,0,_,68805.36682,1.915627419,4,5799.88,Little Endian,3499.999,0,6,0,0,2,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,m6id,m6id.xlarge,0,_,68790.57569,1.916075498,4,5799.91,Little Endian,3504.018,0,6,0,0,2,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,r6idn,r6idn.xlarge,0,_,68873.48801,1.917696182,4,5799.89,Little Endian,3501.764,0,6,0,0,2,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,m6idn,m6idn.xlarge,0,_,68808.32581,1.918462134,4,5799.88,Little Endian,3503.519,0,6,0,0,2,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,r4,r4.xlarge,0,_,51330.31055,1.935837112,4,4600.09,Little Endian,2698.825,0,6,3000,1200,2,2300,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch cpuid_fault invpcid_single pti fsgsbase bmi1 hle avx2 smep bmi2 erms invpcid rtm rdseed adx xsaveopt,Xen,32,32,256,46080,2300,79,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,1,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,r3,r3.xlarge,0,_,50394.75895,1.939526289,4,4988.2,Little Endian,2494.314,0,6,0,0,2,2494,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx rdtscp lm constant_tsc rep_good nopl xtopology cpuid tsc_known_freq pni pclmulqdq ssse3 cx16 pcid sse4_1 sse4_2 x2apic popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cpuid_fault pti fsgsbase smep erms xsaveopt,Xen,32,32,256,25600,2494,62,Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,4,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,c4,c4.xlarge,0,_,61352.8299,1.943453142,4,5800.14,Little Endian,2900.075,0,6,0,0,2,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm cpuid_fault invpcid_single pti fsgsbase bmi1 avx2 smep bmi2 erms invpcid xsaveopt,Xen,32,32,256,25600,2900,63,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,2,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,m4,m4.xlarge,0,_,51668.46071,1.946953714,4,4600.14,Little Endian,2299.829,0,6,0,0,2,2300,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm cpuid_fault invpcid_single pti fsgsbase bmi1 avx2 smep bmi2 erms invpcid xsaveopt,Xen,32,32,256,46080,2300,79,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,1,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,m2,m2.2xlarge,0,_,53579.80042,1.961288594,4,4800.03,Little Endian,2399.391,0,6,0,0,4,2400,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat clflush mmx fxsr sse sse2 ht syscall nx lm constant_tsc rep_good nopl cpuid tsc_known_freq pni ssse3 cx16 sse4_1 sse4_2 popcnt hypervisor lahf_lm pti,Xen,32,32,256,20480,2400,45,Intel(R) Xeon(R) CPU E5-2665 0 @ 2.40GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,7,1,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,i3,i3.xlarge,0,_,51550.82052,1.964000344,4,4600.15,Little Endian,2703.097,0,6,3000,1200,2,2300,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch cpuid_fault invpcid_single pti fsgsbase bmi1 hle avx2 smep bmi2 erms invpcid rtm rdseed adx xsaveopt,Xen,32,32,256,46080,2300,79,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,1,0-3,0,0,0,0,0,0,0,0,0,0,0,0-3,1,1,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
